-0.31190106,-1.7732416,-0.03298998,0.33533436,0.43582818,-2.3814409,0.56315994,-1.0620309,1.3322434,0.11510339,-0.22560993,-0.8487282,1.8351506,-1.8657895,0.5424012,-1.3595499,-0.08252767,0.256514,-1.686025,-0.2570514
0.18067473,-2.0304527,-0.19655931,0.30922133,0.15427414,-0.9984131,0.6437537,-2.2475464,1.0057158,0.2365801,0.030215159,-0.29285228,2.033968,-1.8338028,-0.2068918,-0.54979694,-0.42198142,1.1064323,-2.4116402,0.27215123
0.07503298,-2.0816834,-0.053716898,0.614445,0.3619019,-2.476937,0.5656324,-0.37431523,0.74210614,0.48867172,-0.2264032,-0.108646154,2.0511951,-2.5392773,0.06795518,-1.157291,0.28596437,0.06200266,-1.7637573,-0.24549419
-0.18320978,-1.9647923,-0.2672832,-0.099241614,0.17646952,-2.1654134,0.9381902,-1.1598072,-0.20236236,0.6633621,0.48934487,-0.3093809,2.1284094,-1.565119,0.49015722,-0.7044101,0.6325637,0.34324974,-2.3142838,0.2246787
-0.35526204,-1.8891672,-0.025137305,-0.01743424,-0.041351974,-2.0067408,-0.36821866,-1.9621763,0.5142085,0.91740745,-0.3601801,0.8984797,1.616244,-1.5749971,0.5787115,-0.95906675,-0.60420686,1.2077136,-1.7708987,0.2818938
-0.15291108,-2.5076542,0.14944124,0.056497574,0.40694684,-2.26825,-0.5226799,-1.5292436,-0.08764875,1.1044106,-0.3060876,1.0664785,1.4342824,-1.2956582,0.43690938,-0.5705284,-0.5151848,0.5719933,-2.454712,0.11211216
-0.24436647,-1.5333556,-0.5424653,-0.45343256,-0.13240016,-1.9111888,0.20155448,-2.36748,-0.44546914,0.867607,-0.12491253,-0.034019828,1.1929148,-1.7663428,1.5671171,-1.4409845,0.5806278,0.10658091,-1.6561605,0.3510707
-0.17975771,-1.5996749,-0.63535404,-0.015818834,0.3724142,-2.1914492,0.2505613,-1.7725874,-0.2654274,0.6195365,0.6331336,0.44912863,1.4096309,-1.5297459,1.1679795,-1.4524765,0.046568047,0.79141366,-1.5783929,0.7925561
-0.3243848,-1.8777624,-0.025364399,-0.22440422,0.26597023,-2.5977893,0.36469406,-1.4798946,-0.3613532,0.5645032,-0.24207279,0.929513,2.1206856,-1.7783757,0.14477548,-0.6620958,-0.4416034,0.29729307,-1.8111044,-0.045236297
-0.4413116,-1.5075902,-0.09730828,-0.6076695,-0.5952021,-1.8442221,0.5129067,-2.4710932,0.026802063,0.59630936,-0.1551933,0.31800532,1.7967416,-1.835184,0.9982145,-0.938871,-0.9809042,0.9178202,-1.1458818,-0.3138687
-0.7124645,-1.1968737,-0.30248308,0.2632352,-0.5083821,-2.0371938,0.45639664,-1.1644423,-0.29651162,0.26074907,-0.077776894,1.1189232,2.2041879,-2.6465197,0.675677,-0.1977351,-0.5757654,0.45316333,-1.3978761,0.15918165
-0.48214847,-1.4233832,-0.4190147,-0.23544168,-0.43923426,-2.5417483,-0.13594796,-1.6882704,-0.45665526,0.32584167,-0.7006638,0.3182466,1.8498622,-2.0674033,0.46520185,-0.31851515,0.11002989,0.11033997,-2.0775032,-0.45917988
-0.5658053,-1.6981894,0.09717548,-0.82522786,-0.28444952,-2.6440241,-0.11999375,-2.095552,-0.5356579,0.6042935,-0.91282713,-0.47031158,1.6542538,-1.6829185,0.91999125,-0.9185108,0.0529706,-0.110342205,-1.4067497,-0.83316904
0.1542368,-1.4282892,-0.14927042,-0.01974237,0.22330493,-1.9888986,-0.03920272,-1.9596,0.44920498,1.0075334,0.36355054,-0.3695928,1.112396,-2.7388804,0.90201306,-0.96118474,-1.0693519,0.037786305,-0.96359813,0.5567145
0.5350718,-1.8979684,-0.86434793,-0.25487363,0.5959892,-1.142283,0.40249777,-2.2737458,-0.09894097,1.0475426,0.090161905,-0.48737592,1.2420263,-2.8798838,0.70349526,-0.8610563,-0.32437012,-0.13251477,-1.5069245,0.3912782
0.26225796,-1.1677958,-0.6643982,0.2350409,0.8334441,-1.9923819,0.14205852,-1.9454603,0.5773688,0.72017336,0.36654505,-1.0305176,1.781808,-2.2804801,1.2694025,-1.0848832,-0.5167568,0.33612323,-1.4631349,0.24426615
0.4539321,-1.2213421,-0.49158382,-0.061079025,0.4177652,-1.3045714,0.1973561,-2.1409855,0.6342581,0.65750086,-0.003915414,-0.51309437,1.5320901,-2.2996452,0.11220044,-1.1118101,-0.78515124,0.39282334,-2.6145735,0.49970096
0.21914068,-1.6279771,-0.00021660328,-0.14258516,0.7757131,-1.8302205,0.5732572,-0.70235366,0.2724045,0.8991203,0.023275852,-0.5817866,1.609707,-2.972397,0.5144627,-1.0715768,-0.82989013,-0.19003081,-2.2275224,0.08266514
0.48224813,-1.8792105,-0.5832044,0.5633197,0.36674622,-1.8688496,-0.24141584,-0.50342166,0.7165634,-0.009282663,-0.121929914,0.3718896,2.3222818,-2.5903594,1.5322005,-0.89278674,-0.40707052,0.85307574,-1.3510528,-0.26018316
0.7654183,-1.689514,-1.1505971,0.10191524,0.26486462,-1.9104182,0.17248437,-1.5419996,0.30096322,0.055982307,-0.21881047,-0.06680441,1.3682072,-2.266123,1.7269263,-0.92660093,0.42772886,0.7628803,-1.4940883,0.014124922
1.0120847,-2.4704127,0.30674982,0.32221192,0.24558808,-1.1943462,0.6139999,-0.100381,-0.07602519,0.52806723,-0.011874378,-0.18475926,3.105207,-2.634883,1.1084523,0.04033315,-0.3121113,0.7227168,-2.2647758,-0.701075
0.56783414,-2.544685,-0.31809115,0.63934314,-0.27489096,-1.3206652,0.2578016,-0.39380452,0.9554154,0.14884835,0.012580812,0.6772461,2.703517,-2.9443033,1.0769973,-1.0628465,-1.091192,0.61089265,-0.99350035,-0.44694132
0.31796914,-2.0074944,-0.47934783,0.13776314,-0.040778637,-2.4685705,1.008796,-2.0889487,0.9403967,-0.06756495,0.5145459,-1.0354933,0.87165904,-1.5500747,1.5852598,-0.65561616,-0.5226631,0.97934765,-1.452197,-0.29493368
0.49831504,-0.9937786,0.10647285,-0.56087315,0.43617898,-2.361146,0.9282093,-2.9455256,-0.1817621,-0.20634677,0.64108217,-0.6174916,1.331714,-1.3091704,1.2734188,-0.9692682,-0.5665146,0.63990843,-1.3680987,0.012598805
-0.122952715,-1.1588217,0.5911229,-0.20906806,0.24120387,-1.719379,0.69350165,-1.8092867,-0.35038698,-0.05834098,-0.65402174,0.58512914,1.3968073,-2.9880958,0.39445835,-0.71105444,-0.28013414,-0.34760958,-1.3413023,0.009564333
-0.015474662,-1.5824441,0.734901,-0.22929609,0.84121346,-2.7357523,-0.008673236,-1.2031981,-0.13073224,0.030773714,-0.62789726,0.50300026,1.3714843,-2.652805,-0.033017516,-1.0999798,-0.4338353,-0.17553604,-1.5669976,-0.73569953
-0.031366408,-1.3018692,0.46038657,-1.1447927,0.62236154,-1.9624037,0.9354545,-2.3665538,-0.2792477,0.03629698,-0.06716192,-0.4906727,0.7919303,-2.3245296,1.507856,-1.5373647,-0.68799675,0.0055080056,-0.88107896,-0.6716084
-0.35628942,-1.4579178,0.7584554,-0.34323096,0.50369984,-1.7128602,0.36545986,-1.69527,0.50811857,0.012890771,-0.4523873,0.9355862,1.562189,-2.9429586,0.75118774,-2.0992641,-1.5943693,0.035725832,-0.34642714,-0.6564753
0.013157681,-1.7526491,-0.62892246,0.19950438,-0.43381667,-2.0200408,0.56566966,-2.1071064,0.53224057,0.9754015,-0.53036726,0.451491,1.4075392,-1.761646,1.160537,-0.89480877,0.6114882,1.3286917,-1.8040138,0.360709
-0.102573395,-2.154363,-0.52490926,0.029234767,-0.13325,-2.719637,0.26647425,-1.3812611,0.4854172,0.8240413,-0.677524,-0.05148101,1.6564537,-1.6541677,0.9633627,-0.6054628,0.9590055,0.81503934,-2.086742,-0.029451199
-0.19576678,-2.0011008,-0.39548635,0.28276038,-0.7501732,-2.0564747,0.4911536,-2.196761,0.48621374,0.8669576,-0.33617952,0.009378672,1.2466089,-1.665034,1.2237095,-0.8526801,0.319418,1.193666,-1.4750842,0.19974321
-0.028267682,-1.7191885,0.08333373,0.25905657,-0.46282727,-2.2561865,0.41660273,-1.6630344,0.013968587,1.2910018,-0.30067596,0.27712953,1.3079946,-2.0116847,1.526133,-1.3594187,0.1157542,0.994905,-1.6408175,-0.092239805
-0.43005022,-2.0906463,-0.27609265,0.44829893,-0.32729506,-1.9828588,1.1151675,-2.185311,0.9507225,0.770278,-0.44969788,-0.21679801,1.3311007,-1.6742558,0.41213518,-1.8024875,0.17110293,1.3744462,-1.2742275,-0.3146091
-0.08901757,-2.8143284,0.5748189,0.14063501,0.19631761,-1.637547,0.36155844,-2.0324848,0.63779885,1.2548277,-0.37101164,0.3421806,1.1359191,-1.7561382,0.26379895,-2.136991,0.01242752,-0.19669127,-1.5478524,0.026781611
0.4008324,-1.5233862,0.20415771,-0.06562424,0.41894245,-1.5856941,0.034385994,-1.2665153,0.3245138,1.1162921,-0.11618763,0.10193348,1.648512,-1.9962472,1.0138223,-2.8016214,0.2582932,1.0009944,-1.552008,0.290083
0.36287755,-1.8812077,-0.53961384,-0.23629105,-0.2859974,-0.49025118,0.14136165,-2.6807144,0.7617093,0.6092957,-0.014949143,-0.08159208,1.6707565,-1.5857532,0.5333306,-1.6316783,0.4143167,1.3421907,-1.7236859,0.89123553
0.06677246,-2.1667106,-0.46376622,0.064890385,-0.0071027875,-1.391874,0.19802633,-0.83876055,0.17949587,0.6582573,0.86022305,0.8283628,0.5463978,-2.010402,2.3224468,-2.38452,-0.44351053,0.46930587,-1.6206487,1.0156136
0.2004317,-2.5226805,-0.1422329,-0.6522062,-0.59711576,-0.40594286,-0.80247104,-1.6467507,0.33620948,0.4955272,-0.2890713,-0.40785724,1.8633245,-1.752079,1.2184103,-0.7849655,0.37438548,0.34979427,-3.107625,0.33365032
-0.08204046,-2.5679195,-0.2963283,-0.7789433,0.35113648,-0.8150343,0.50108564,-1.803236,0.18866009,0.5472249,-0.12530717,-0.39581698,1.5441478,-1.6369127,1.4992983,-1.0346884,0.23189045,0.58223623,-2.1416645,0.22015351
-0.01189658,-2.869088,-0.21779513,-0.59073627,0.61709267,-1.2653651,-0.09186235,-1.5487938,0.39500803,0.71968216,-0.48247293,0.13775814,1.5056411,-1.5121413,1.0004864,-1.5035269,0.046484303,0.4698432,-2.2868156,-0.2232197
-0.17617412,-2.518664,-0.38566422,0.19614303,0.08534387,-0.9402319,-0.018425778,-1.1326678,1.0101511,0.030577645,0.102941275,-0.032372475,2.9577527,-1.5787342,0.533513,-0.8610997,0.22079687,0.62830997,-2.4516177,0.31316084
-0.17355701,-2.501327,-0.51039124,0.0036822557,0.09609854,-1.2397991,0.4520923,-1.1251671,0.87810737,0.2598284,0.007891849,-0.06406319,2.224103,-1.7806954,1.0138394,-1.5780616,0.16840185,0.77608687,-1.7785605,0.17410088
-0.32287386,-1.9069515,-0.088017106,0.3361386,-0.1304543,-0.5927526,0.6658712,-1.4833735,0.35887057,0.1455834,0.59983563,0.40818226,1.84349,-1.9672381,0.64477235,-0.3038365,-0.21239881,1.104591,-2.7647672,1.0153635
-0.18403673,-2.324918,-0.07062936,0.08167422,-0.21832705,-1.5621257,0.7806809,-1.4404057,0.2956257,-0.6165655,-0.19057783,0.44357312,0.82100916,-2.003324,1.3238653,-0.7723541,-0.36820933,0.6385199,-1.9362487,-0.6235379
0.24199462,-1.87194,0.2967415,-0.2627697,-0.649817,-1.0704368,0.3807413,-1.9583716,0.3023622,-0.51665723,-0.53562856,0.724151,1.4741353,-2.5196054,-0.40538406,-0.5809655,-0.094236866,1.5323968,-2.5879188,-0.24277073
-0.21007451,-1.8212577,0.38626724,0.09377849,-0.27227324,-2.3413157,0.68002695,-0.69775754,0.37927765,-0.34526485,-0.4486291,1.1236598,0.654174,-2.7184489,0.72128415,-1.773272,-0.3330063,0.52740735,-1.4804653,-0.5660618
0.11504334,-1.3574485,0.00835371,-0.6224135,0.18997805,-1.2222444,1.3468976,-1.4930962,-0.1702916,-0.6244842,0.2785775,-0.20420212,1.1791643,-2.516674,0.7539853,-1.9683535,0.15296854,0.88878083,-2.2841787,-0.5681401
-0.469716,-1.9414353,0.23801124,-0.16137683,0.12118733,-1.3865421,1.1867529,-0.7801546,0.5804108,-0.7235784,-0.63090765,-0.00460577,1.5838479,-2.6391616,0.31048968,-1.7003877,0.5292397,0.27967942,-1.8724691,-1.0226375
0.4103002,-1.4840419,-0.15254366,-0.17183769,0.2815299,-1.1220604,0.4708259,-1.3215222,0.31148046,-0.14312156,0.31597131,0.33054984,2.012815,-2.6663408,0.49983907,-0.71527886,-0.40193447,0.73959404,-2.1598425,0.23472112
0.53099984,-1.5951896,0.045843363,-0.58811355,0.12118453,-0.84645295,0.6536551,-1.102706,-0.13612688,0.319049,-0.56600213,0.65075254,1.5999588,-3.57255,0.2724208,-1.7536856,-0.20519908,0.4205085,-1.6725353,0.027915768
0.07261437,-1.1110688,-0.029914975,-0.26518035,-0.6308749,-1.228845,0.80257714,-2.9704523,1.0997558,-0.109221175,0.50790334,0.068920135,1.1497366,-2.5043285,0.70652175,-1.3132508,-1.3875865,1.1081032,-0.9990579,0.29150385
0.2880407,-1.2310293,-0.001598239,-0.034859776,0.79730356,-3.2484589,0.46157318,-1.573954,0.59986764,-0.23521341,0.4275011,-0.22281587,1.1439332,-1.7470037,-0.06412351,-1.2748643,-0.04905178,0.3545522,-2.0257087,0.20820779
0.14156428,-1.3984244,-0.38659906,-0.015041828,0.4138563,-2.104305,-0.47684175,-1.0390368,0.35807735,-0.33295572,-0.24379662,-0.13592887,1.3466485,-2.3542974,0.9405203,-2.0166938,0.14562862,-0.008648753,-1.4846843,-0.31466055
-0.6817772,-1.1199278,-0.7558825,-0.44485557,0.54645693,-2.469055,0.30926287,-1.2828987,-0.6606288,-1.0947294,0.809724,0.6242993,1.8374275,-1.765272,1.1297601,-1.4379969,-0.042856265,-0.04777491,-0.8266176,0.09362369
-0.21530823,-1.8140938,-0.63258886,-0.88932765,0.40174097,-2.113878,0.5818799,-1.9790823,-0.526701,-0.73653436,0.8210398,0.48657,1.9914802,-0.73196495,1.5096518,-0.45680925,-0.70389867,-0.40672058,-2.0605469,-0.51700467
-0.10305764,-1.318962,0.10604417,-1.1738759,0.5026175,-1.9057333,0.9801047,-1.0620617,-0.9732527,-0.34814948,0.5306685,0.34703934,2.6292481,-1.9059328,1.3492274,-0.86107624,-0.63598645,0.07572192,-1.7763442,-0.6329885
-0.5579085,-1.8484106,0.25485837,-0.43642414,0.34457687,-2.1986024,0.39810967,-0.9623983,0.10610747,-0.7552371,0.27193004,1.411519,3.051148,-1.7102407,-0.34406263,-1.0577708,-1.0451515,-0.47418332,-1.7688552,-0.3160739
-0.21373887,-2.135725,0.06601679,-1.0628921,0.226282,-2.2207832,0.5626641,-1.7194711,-0.59865135,-0.27148366,-0.024630994,1.0139377,1.8480123,-1.3872795,0.15973358,-1.2006218,-0.62023705,-0.9637339,-2.0626884,-0.8200777
-1.8056524,-1.4917483,-0.4429338,-0.22332084,0.51827705,-2.0685055,0.26982558,-1.3738792,0.52777606,0.13948905,0.0867663,-0.026201606,1.7049855,-1.7193209,0.328156,-1.0026476,-0.22819813,0.4364065,-2.0780063,0.4803636
-1.6368327,-1.3355697,-0.9922514,-0.08138859,0.15592416,-1.6364179,-0.11509465,-2.6593883,0.6641343,0.036897212,0.080544636,0.56601524,1.315764,-1.3573694,0.11807123,-1.1062555,-0.2466938,0.20289153,-2.37086,0.937313
-1.5322745,-1.0280654,-1.2818718,-0.27220702,0.12117663,-1.7989528,0.77049065,-1.4426644,0.059829473,0.21125369,-0.22362581,0.1742878,1.0302914,-2.0665338,1.0473278,-1.6285667,0.70587647,-0.07299456,-1.4604267,0.85452366
-1.1727173,-1.0701598,-0.84226775,-0.31406164,-0.11166078,-0.8232757,0.16697508,-1.8515203,0.06182921,0.34184784,0.0008894503,0.5628067,2.1049442,-2.5933325,0.21257558,-1.4620821,-0.26788288,1.0611356,-2.0092049,0.7988158
-0.775317,-2.1699564,-0.6089926,-0.6410805,-0.08474398,-1.4707116,0.4739197,-1.1753117,-0.045644403,0.8939121,-0.35687438,0.81101084,1.9990088,-1.9132527,0.53383404,-1.1807451,0.05468629,-0.0042595863,-1.9649683,0.36956972
0.7951035,-1.301628,-0.83853364,-0.19493079,0.27092555,-2.3585,0.03732592,-2.0281787,0.2651062,-0.7375387,0.0107984245,0.69409585,1.1240498,-2.1863546,1.0418531,-0.84968054,-0.37587962,-0.09296399,-2.388021,-0.3785308
0.9014377,-1.330467,-0.2942673,-0.2999698,-0.17994583,-2.0407176,1.1540506,-1.6072644,0.1998235,-0.23545961,-0.24638227,-0.09681988,1.7939044,-2.7535841,1.2307966,-0.55372334,-0.5534745,0.8339688,-1.0102484,-0.91642374
1.1510496,-0.9258476,-0.74419284,-0.11797702,-0.23158419,-1.6832863,1.1161624,-2.4117632,0.09608787,-0.44963348,0.34720844,0.31782746,1.618987,-2.3742821,1.1647605,-0.4805995,-0.6746342,1.0125166,-1.3785235,-0.1153074
0.17201623,-1.6793461,-0.2563491,-0.07565749,0.10868025,-1.3338907,0.9801178,-2.038394,0.14634413,-0.55238175,-0.39052573,0.094694614,1.0641514,-3.2602336,0.78893614,-1.104374,-0.6302571,0.34746295,-1.2464195,-0.92410976
0.41784686,-1.4416584,-0.30009925,-0.1186744,0.8119957,-2.5390167,0.9996095,-1.5513256,-0.44948602,-0.49172908,0.18591723,-0.2201094,0.5537261,-2.7799995,1.324832,-1.4434963,-0.46093807,0.039005786,-1.6271678,-0.95104355
0.17663598,-1.9283534,0.3240534,0.078733444,0.2563711,-2.4034748,0.32168627,-1.6126875,1.1630087,-0.06849189,-0.34398606,0.08196497,1.0221485,-1.5821503,0.61500776,-1.4106232,0.062414955,-0.33511472,-2.2411852,-0.2790135
0.09152743,-2.2311034,0.45312244,-0.0051984787,0.113764465,-1.9302855,0.16726941,-1.2761632,1.3800194,-0.19250871,-0.46654412,0.29257464,1.7406863,-2.2140617,-0.14426363,-1.05144,-0.114335254,-0.10259241,-2.1389499,-0.19987863
-0.3484056,-1.159539,0.06521189,-0.19194472,0.12316534,-1.7876006,1.0316656,-1.8781359,0.9362748,-0.3505692,-0.16443667,-0.55925095,0.56745994,-2.546344,1.5983115,-1.0232762,0.56361604,0.8143764,-1.2244087,0.45282978
-0.13795698,-1.9979781,0.19837928,-0.005964637,0.3300349,-1.599565,0.035249516,-1.7106216,0.6728777,-0.09452917,-0.7629521,0.76569295,0.88990724,-2.8762364,0.42589772,-1.0572101,0.41350543,-0.22531879,-2.045793,0.28940815
0.8061338,-1.8314526,0.04219687,0.036882877,0.11319566,-2.0655587,-0.015830293,-2.018182,0.8601238,0.18117045,-0.2620588,0.62993133,1.3824598,-1.9624344,0.25125125,-1.1417727,0.1819589,0.7532064,-1.9876889,0.21220535
-0.28417304,-1.0954257,-0.129264,-0.22438586,0.006896436,-1.9196879,-0.043131843,-2.1351635,0.1259433,0.3171839,0.2661159,0.90147114,2.8512821,-1.4886988,0.1350013,-0.69268477,-0.0066594966,0.42294317,-2.1685295,0.89192957
-0.897693,-1.5774662,0.07659328,-1.1944872,-0.43474138,-2.0897396,0.3403448,-2.0271976,-0.7242063,0.6269263,0.15560535,0.5636884,0.13677013,-2.5359473,1.3763465,-1.6054069,-0.42247722,-0.24185854,-1.728753,0.44900817
-0.93230516,-1.6405418,-0.046799064,-1.343911,-0.6492797,-1.3898935,0.6224233,-2.5957284,-0.16186345,0.06725958,0.227943,-0.6839034,1.0662,-1.7909411,0.7489338,0.17328972,0.08445178,1.0820608,-2.277339,0.6376819
-0.6410793,-0.9729073,0.4806897,-0.19747615,0.22454473,-2.795317,0.4096641,-0.6319046,0.22082502,0.5839708,-0.1960055,0.32028306,2.754818,-1.7551092,0.81092966,-1.2656518,0.13373959,0.16651493,-1.2438872,0.1706484
-0.44141403,-1.2610664,0.5688049,0.034166098,0.6274332,-3.248395,-0.45193103,-0.5470935,0.20642334,0.66013277,0.14655164,0.73203707,2.7956395,-1.2504969,0.62831926,-1.3480718,-0.3486988,-0.061256558,-1.9308916,-0.17565084
-0.08680946,-1.8874575,0.03566158,0.2703839,0.46101856,-1.864075,0.23162887,-0.96946156,0.2799816,-0.184691,0.57273805,1.3259566,2.6415148,-2.176578,0.41663104,-1.6144576,0.046453338,0.72692466,-0.8840784,0.7399867
0.11990011,-2.4688168,0.1282587,-0.3150134,-0.33197445,-0.5751835,-0.06465697,-2.2011147,0.28860044,0.109650746,0.09380363,0.8404975,2.4990478,-1.9929653,0.3747965,-0.9031358,-0.2539182,1.0411177,-1.2978321,0.053114764
0.064127296,-2.4349694,0.42729443,-0.52531445,-0.9750285,-1.2327362,0.082021415,-1.7479112,0.07101828,0.44748035,-0.46260026,1.470676,1.3718969,-2.0054533,1.1879836,-0.5457175,-0.5378917,-0.08585334,-1.7399312,0.15086287
0.067092925,-2.0415304,0.75875413,-0.31215227,-0.6285256,-1.4387252,0.05688256,-1.1107423,0.13523126,0.260206,-0.20101315,1.1739016,2.2073536,-1.9131941,0.9220565,-0.09255299,-0.37683448,0.32514662,-2.1624203,0.30076456
-0.061766595,-1.9012601,1.0716534,-0.6730746,0.31362513,-2.077609,0.4914509,-1.3329073,-0.15039068,0.46142668,-0.21018136,0.070035934,1.8623983,-1.5995375,0.76506394,-1.2982584,-0.04253288,0.020949215,-1.5883588,-0.5399357
0.6772643,-1.1239134,0.588462,-0.013815284,0.018614173,-1.7890223,1.0161777,-2.361516,0.6312279,-0.22385438,-0.033340007,0.5125133,0.8394301,-2.1181986,1.358524,-1.8837304,-0.3683701,0.61905694,-0.85096276,-0.05724282
0.6330328,-1.4103535,-0.20145166,-0.33530664,0.15577926,-1.5553931,0.89731157,-2.5441911,0.23427367,-0.6700067,0.14294708,-0.09754598,0.58027804,-2.0930135,1.6634218,-0.38330427,0.7010244,0.5457705,-1.688455,0.4208818
0.84980315,-1.669412,-0.017867446,-0.5527357,0.0008547306,-1.3737428,0.24329454,-2.8615272,-0.13397491,-0.17473663,-0.3790963,0.5374447,0.27543902,-2.4651566,1.63551,-1.1506662,0.33603087,-0.14798248,-1.880184,-0.09288312
0.70599246,-1.751803,0.57434076,0.05372429,-0.33066034,-1.6050223,-0.36781025,-1.3968403,0.2104721,-0.24225427,-0.6033288,0.89087915,0.8368416,-2.7067287,1.2763939,-1.4898065,-0.20359893,-0.10621226,-2.0355024,-0.6386908
0.73076546,-1.1152524,0.19703817,-0.29913795,-0.19009203,-1.7864916,0.2423451,-1.3966198,-0.09720087,-0.68811154,0.34115392,0.12544882,0.997792,-2.5329485,1.7869076,-0.7421434,0.23415725,-0.006541729,-2.1855717,0.11464434
-0.0043693036,-1.9108244,-1.0013299,0.061278224,0.33367696,-2.0710204,-0.34783548,-1.3145351,0.35903364,-0.5584264,-0.14433661,0.4977553,1.845802,-1.3428189,0.910099,-1.4210246,0.3307122,-0.4551081,-1.2555916,0.22046667
-0.16616604,-1.7538757,-0.47425973,0.38198978,0.2591862,-1.7786527,-0.32127166,-0.8269657,0.27481747,-0.32279438,0.38085294,0.998338,2.2331018,-1.7376608,1.709455,-1.4481517,-0.66867405,-0.589589,-1.0583057,0.054164343
0.5490162,-2.7292607,0.09775579,-0.4565493,0.5246385,-1.7486801,0.30418327,-1.470818,-0.35116205,0.3984946,-0.027922004,0.022991419,2.229866,-1.4797887,0.48548585,-0.6883925,-0.04087915,0.0724746,-1.8506795,-0.54513556
0.39745915,-2.5717154,0.045768976,-0.12062991,0.4100137,-1.3234292,0.3058697,-1.3614701,0.10310805,0.06335625,0.26660907,0.4005617,3.0240607,-1.6028944,0.05473584,-0.09634951,-0.37336186,0.5157286,-1.8020133,-0.0559128
-0.19389486,-2.5826685,-0.14322698,-0.3806703,0.59676766,-1.3477855,0.22330484,-1.9133382,0.6013867,-0.1575406,-0.3030654,-0.0733664,1.6148065,-1.3638469,0.3687758,-1.2599833,-0.5050663,0.64306015,-1.5964829,-0.62999916
-1.0908971,-2.4387386,-0.25568986,-0.27434266,0.65333915,-2.1753914,-0.34646642,-1.6792849,-0.03387183,0.5889298,-0.6090548,0.48015738,2.0811524,-0.53324115,0.5669272,-1.5216626,-0.35569906,-0.22902471,-2.2865033,-1.1948968
-1.300544,-1.4250423,0.34220266,-0.5824704,-0.0103212595,-1.441186,1.2070956,-1.6997223,-0.20425761,0.85974616,0.018614948,0.8454684,2.1422362,-1.8333834,1.3644121,-1.1487339,-0.85742265,0.30530608,-1.3370082,0.15839416
