0.23081,3647.0,4476.5,9.5291,26.963,42.094,2698.2,75.018,120.4,0.34053,80.407,50.126,2626.3,26.655,48.889,3095.6,21.626,65.757,225.46,339.99,94.855,77.137,32.303,9.0022,26.057,6.9458,18.851,1.6398,32.756,13.836,23.668,1.3222,19.371,2.2596,4.8982,2.2912000e+00,0.0073395,0.83331,0.097897,53.615,43.927,62.714,53.798,2.2548000e+01,6.0445000e+01,22.089,4.1022000e+01,3.8470000e+01,4.3963000e+01,46.024,40.763,21.235,18
0.23068,3635.8,4481.8,9.4414,27.208,42.175,2697.7,75.623,120.39,0.33888,80.232,49.646,2624.9,24.512,49.22,3096.1,22.227,65.701,225.64,339.91,94.624,77.381,32.303,9.0022,26.057,6.9458,18.851,1.6398,32.756,13.836,23.668,1.3222,19.371,2.2596,4.8982,2.2912000e+00,0.0073395,0.83331,0.097897,53.615,43.927,62.908,53.735,2.2560000e+01,6.0593000e+01,21.884,4.1222000e+01,3.7057000e+01,4.4728000e+01,45.894,40.458,19.807,18
0.23533,3637.9,4458.5,9.319,26.778,42.542,2698.0,74.577,120.41,0.33933,80.269,49.117,2626.5,23.849,48.426,3096.6,23.217,65.635,223.57,339.97,94.83,77.73,32.076,8.9939,26.334,6.7242,18.979,1.6511,32.749,13.96,23.707,1.2812,19.13,2.2625,4.8441,2.3458000e+00,0.0073395,0.83331,0.097897,53.615,43.927,62.934,54.202,2.3177000e+01,6.2236000e+01,21.761,4.0707000e+01,3.5502000e+01,4.2891000e+01,45.966,40.542,17.432,18
0.2356,3677.9,4521.9,9.4111,27.047,42.401,2700.2,74.008,120.41,0.34092,80.304,49.967,2628.2,25.523,49.944,3099.1,22.763,65.612,224.08,340.27,94.683,77.319,32.076,8.9939,26.334,6.7242,18.979,1.6511,32.749,13.96,23.707,1.2812,19.13,2.2625,4.8441,2.3458000e+00,0.0073395,0.83331,0.097897,53.615,43.927,62.247,53.444,2.3150000e+01,6.0423000e+01,21.952,4.0513000e+01,3.8003000e+01,4.6404000e+01,45.81,40.463,18.539,18
0.2559,3722.0,4460.8,9.3916,26.735,42.599,2699.9,74.735,120.42,0.35681,80.176,50.082,2628.1,26.812,48.736,3099.5,23.697,65.571,222.85,339.94,94.547,76.97,32.435,8.9068,26.08,6.9203,19.144,1.626,32.738,13.863,24.277,1.3304,19.362,2.2833,5.0131,2.2906000e+00,0.0073395,0.83331,0.097897,53.615,43.927,63.475,53.837,2.5480000e+01,6.3289000e+01,21.547,4.1997000e+01,3.8341000e+01,4.3608000e+01,45.811,41.041,16.356,18
0.25775,3708.1,4498.3,9.3222,27.202,42.89,2698.2,74.928,120.41,0.35358,80.009,49.942,2626.0,24.591,51.966,3097.9,23.513,65.512,222.68,339.91,94.63,77.098,32.435,8.9068,26.08,6.9203,19.144,1.626,32.738,13.863,24.277,1.3304,19.362,2.2833,5.0131,2.2906000e+00,0.016077,0.84276,0.10214,53.409,43.662,63.713,53.389,2.5299000e+01,5.9937000e+01,21.664,4.2391000e+01,3.7928000e+01,5.1085000e+01,45.866,41.089,16.804,18
0.22171,3652.3,4474.5,9.2933,26.347,42.26,2700.0,75.523,120.38,0.34227,80.211,47.304,2628.8,24.181,49.56,3096.7,23.683,65.484,222.02,340.62,94.572,77.552,32.265,8.9193,26.407,6.7402,18.709,1.6829,32.456,13.838,23.739,1.2239,18.568,2.2804,4.8228,2.2803000e+00,0.016077,0.84276,0.10214,53.409,43.662,63.011,53.223,2.1869000e+01,6.2816000e+01,21.677,4.1294000e+01,3.0166000e+01,4.5516000e+01,45.883,41.031,16.363,18
0.2212,3626.3,4470.5,9.4063,26.981,42.016,2700.8,75.153,120.42,0.34287,80.33,49.149,2629.7,23.922,49.767,3098.7,22.479,65.489,223.83,340.86,94.533,77.226,32.265,8.9193,26.407,6.7402,18.709,1.6829,32.456,13.838,23.739,1.2239,18.568,2.2804,4.8228,2.2803000e+00,0.016077,0.84276,0.10214,53.409,43.662,63.458,53.27,2.1920000e+01,6.2808000e+01,22.268,4.1221000e+01,3.5595000e+01,4.5995000e+01,45.679,41.755,19.228,18
0.23824,3672.8,4545.1,9.2604,26.81,42.169,2700.6,73.838,120.39,0.34508,80.212,50.647,2628.2,24.359,50.571,3099.7,22.903,65.511,223.74,340.16,94.561,77.211,32.284,8.8739,26.903,6.8338,18.847,1.648,32.678,13.932,24.005,1.1709,18.998,2.2648,4.8015,2.2811000e+00,0.016077,0.84276,0.10214,53.409,43.662,64.286,53.418,2.3140000e+01,6.1311000e+01,21.467,4.0327000e+01,4.0004000e+01,4.7856000e+01,45.641,40.806,18.231,18
0.23545,3690.7,4511.5,9.3705,26.711,42.249,2701.5,75.086,120.45,0.34204,80.244,49.845,2630.3,25.117,49.297,3099.8,23.976,65.5,223.69,340.08,94.523,77.569,32.284,8.8739,26.903,6.8338,18.847,1.648,32.678,13.932,24.005,1.1709,18.998,2.2648,4.8015,2.2811000e+00,0.016077,0.84276,0.10214,53.409,43.662,63.978,53.82,2.3414000e+01,6.1559000e+01,21.726,4.0698000e+01,3.7642000e+01,4.4908000e+01,45.603,42.695,15.653,18
0.2324,3686.8,4500.6,9.2988,26.588,42.219,2702.8,74.471,120.39,0.35174,80.457,50.566,2631.8,25.813,51.896,3102.3,24.321,65.524,225.15,339.97,94.418,77.666,32.176,8.8947,26.168,6.7849,18.827,1.6783,32.39,13.517,23.957,1.3612,18.605,2.2948,4.9994,2.4057000e+00,0.024797,0.85166,0.095443,53.373,43.579,63.313,53.612,2.3177000e+01,6.3537000e+01,21.759,4.2123000e+01,3.9765000e+01,5.0922000e+01,45.671,40.8,14.809,18
0.2317,3734.7,4507.4,9.369,26.885,42.764,2703.8,74.607,120.41,0.35162,80.517,50.326,2632.3,24.777,49.379,3104.2,22.688,65.573,224.87,340.29,94.477,77.733,32.176,8.8947,26.168,6.7849,18.827,1.6783,32.39,13.517,23.957,1.3612,18.605,2.2948,4.9994,2.4057000e+00,0.024797,0.85166,0.095443,53.373,43.579,62.489,53.531,2.3246000e+01,6.1845000e+01,21.55,4.2137000e+01,3.9060000e+01,4.5096000e+01,45.755,42.101,18.658,18
0.24451,3688.7,4531.4,9.444,27.15,42.156,2705.1,75.117,120.41,0.30887,80.503,51.3,2633.5,23.143,50.621,3105.3,22.891,65.614,223.18,340.33,94.44,77.389,31.911,8.8968,26.413,6.8823,19.079,1.6758,33.045,13.758,23.667,1.1078,18.876,2.3075,4.8535,2.3383000e+00,0.024797,0.85166,0.095443,53.373,43.579,63.779,53.282,2.3956000e+01,6.0677000e+01,22.04,3.6117000e+01,4.1926000e+01,4.7972000e+01,45.961,41.064,18.185,18
0.24432,3669.9,4469.9,9.4509,26.925,42.353,2704.6,74.508,120.4,0.3063,80.319,50.016,2633.7,25.01,50.858,3104.6,22.364,65.623,224.05,340.24,94.406,77.221,31.911,8.8968,26.413,6.8823,19.079,1.6758,33.045,13.758,23.667,1.1078,18.876,2.3075,4.8535,2.3383000e+00,0.024797,0.85166,0.095443,53.373,43.579,64.102,54.018,2.3975000e+01,5.8986000e+01,22.056,3.6431000e+01,3.8148000e+01,4.8520000e+01,45.942,41.232,19.454,18
0.2726,3705.1,4439.4,9.2587,27.066,42.216,2703.2,75.072,120.41,0.33328,80.091,49.633,2631.3,24.728,50.201,3102.5,22.148,65.576,222.14,340.58,94.473,77.254,32.258,8.921,26.679,6.9292,18.736,1.6379,32.369,13.952,23.914,1.2759,18.625,2.2499,4.9123,2.3674000e+00,0.024797,0.85166,0.095443,53.373,43.579,62.689,53.736,2.6532000e+01,6.4349000e+01,21.879,3.9295000e+01,3.7020000e+01,4.6999000e+01,46.172,40.993,19.98,18
0.27189,3656.0,4484.1,9.4537,26.94,42.321,2705.0,75.116,120.39,0.33053,80.054,49.353,2632.8,24.215,50.451,3102.5,22.093,65.508,224.53,340.86,94.52,77.101,32.258,8.921,26.679,6.9292,18.736,1.6379,32.369,13.952,23.914,1.2759,18.625,2.2499,4.9123,2.3674000e+00,0.031452,0.8357,0.10075,54.382,42.985,63.533,53.201,2.6602000e+01,6.1688000e+01,21.92,3.9629000e+01,3.6196000e+01,4.7578000e+01,46.273,41.142,20.129,18
0.23947,3636.5,4464.2,9.4279,26.783,42.354,2702.6,74.907,120.37,0.35258,79.914,48.86,2631.5,26.039,49.958,3101.6,23.79,65.468,225.12,341.0,94.667,76.983,31.906,8.7468,26.011,6.9709,18.868,1.6711,33.086,13.797,23.765,1.3126,18.517,2.2653,4.8385,2.3501000e+00,0.031452,0.8357,0.10075,54.382,42.985,63.435,54.259,2.3395000e+01,6.0322000e+01,21.913,4.2200000e+01,3.4746000e+01,4.6436000e+01,46.395,40.969,16.13,18
0.23895,3660.8,4502.8,9.2058,26.994,41.955,2704.9,74.229,120.39,0.35424,80.064,50.265,2634.0,26.846,50.401,3102.2,22.732,65.442,224.59,341.02,94.592,77.613,31.906,8.7468,26.011,6.9709,18.868,1.6711,33.086,13.797,23.765,1.3126,18.517,2.2653,4.8385,2.3501000e+00,0.031452,0.8357,0.10075,54.382,42.985,63.016,53.797,2.3446000e+01,6.2894000e+01,22.234,4.1997000e+01,3.8879000e+01,4.7463000e+01,46.617,41.728,18.6,18
0.27492,3656.1,4509.2,9.4455,26.453,42.332,2708.5,75.025,120.39,0.33613,80.206,50.14,2637.1,25.549,48.943,3105.6,22.709,65.498,228.41,341.12,94.594,77.432,32.092,8.9434,26.753,6.8408,19.038,1.6378,32.991,13.824,23.859,1.2219,18.177,2.2038,4.7809,2.2836000e+00,0.031452,0.8357,0.10075,54.382,42.985,62.667,53.391,2.6837000e+01,6.1256000e+01,21.999,4.0114000e+01,3.8513000e+01,4.4088000e+01,46.448,41.461,18.661,18
0.27435,3653.4,4508.0,9.4943,26.935,42.417,2710.8,75.106,120.42,0.33666,80.275,47.999,2639.4,25.023,49.593,3108.2,22.547,65.55,227.37,341.37,94.559,77.71,32.092,8.9434,26.753,6.8408,19.038,1.6378,32.991,13.824,23.859,1.2219,18.177,2.2038,4.7809,2.2836000e+00,0.031452,0.8357,0.10075,54.382,42.985,62.714,53.405,2.6893000e+01,6.2945000e+01,22.223,4.0050000e+01,3.2210000e+01,4.5593000e+01,46.708,41.318,19.009,18
0.25741,3652.7,4442.9,9.4159,26.956,42.411,2711.6,75.191,120.38,0.33956,80.273,50.633,2639.8,24.701,50.04,3110.4,23.985,65.624,228.11,341.56,94.52,77.617,32.211,8.8159,26.492,6.8422,19.346,1.6716,33.03,13.821,24.138,1.2163,18.488,2.2274,4.7085,2.2944000e+00,0.010719,0.82386,0.085142,53.641,43.766,63.845,53.736,2.5390000e+01,6.2676000e+01,22.034,4.0397000e+01,3.9963000e+01,4.6628000e+01,46.413,40.143,15.582,18
0.25779,3693.0,4426.5,9.3489,26.898,42.548,2713.4,74.938,120.43,0.34481,80.364,49.485,2642.8,24.675,48.145,3110.3,23.647,65.661,226.01,342.11,94.435,77.217,32.211,8.8159,26.492,6.8422,19.346,1.6716,33.03,13.821,24.138,1.2163,18.488,2.2274,4.7085,2.2944000e+00,0.010719,0.82386,0.085142,53.641,43.766,63.15,53.933,2.5353000e+01,6.2303000e+01,22.487,3.9757000e+01,3.6584000e+01,4.2241000e+01,46.592,41.759,16.397,18
0.24953,3675.3,4397.3,9.3496,26.982,42.526,2708.7,75.454,120.39,0.34292,79.873,48.995,2636.9,24.945,48.792,3106.9,22.569,65.629,228.0,341.9,94.437,77.144,31.779,8.8236,26.384,6.8626,18.229,1.6693,32.833,13.764,24.53,1.0627,18.546,2.2026,4.8977,2.3529000e+00,0.010719,0.82386,0.085142,53.641,43.766,63.481,53.459,2.3991000e+01,6.3102000e+01,22.319,3.9928000e+01,3.5142000e+01,4.3738000e+01,46.411,40.571,18.985,18
0.24834,3674.0,4438.0,9.3341,26.907,42.301,2708.4,75.403,120.4,0.33771,79.861,49.515,2638.2,26.886,50.883,3104.9,22.732,65.52,228.84,342.49,94.637,77.624,31.779,8.8236,26.384,6.8626,18.229,1.6693,32.833,13.764,24.53,1.0627,18.546,2.2026,4.8977,2.3529000e+00,0.010719,0.82386,0.085142,53.641,43.766,63.503,52.971,2.4108000e+01,6.4093000e+01,22.616,4.0564000e+01,3.6673000e+01,4.8577000e+01,46.338,42.305,18.584,18
0.29024,3687.1,4520.7,9.4252,26.707,42.588,2712.8,75.239,120.41,0.33531,80.103,50.185,2641.8,24.653,50.821,3109.4,23.239,65.5,228.1,342.81,94.335,78.024,31.517,8.6774,26.608,6.866,18.161,1.647,32.702,13.789,23.927,1.0914,18.587,2.2703,4.9589,2.3991000e+00,0.010719,0.82386,0.085142,53.641,43.766,63.128,54.721,2.8599000e+01,6.1358000e+01,22.289,3.9275000e+01,3.8643000e+01,4.8434000e+01,46.404,41.39,17.34,18
0.29186,3671.1,4522.7,9.4519,26.706,42.321,2717.7,74.986,120.42,0.33442,80.363,49.321,2647.6,23.064,51.552,3113.5,22.112,65.552,226.27,342.97,94.419,77.646,31.517,8.6774,26.608,6.866,18.161,1.647,32.702,13.789,23.927,1.0914,18.587,2.2703,4.9589,2.3991000e+00,0.013333,0.84762,0.10849,54.158,43.805,63.403,54.696,2.8440000e+01,6.1661000e+01,22.552,3.9384000e+01,3.6103000e+01,5.0126000e+01,46.248,41.699,20.011,18
0.32147,3687.6,4548.9,9.4202,27.271,42.404,2717.6,75.08,120.38,0.33571,80.155,51.661,2646.6,24.525,52.108,3114.8,22.558,65.593,224.76,343.09,94.329,77.415,32.71,8.9102,26.438,7.0192,18.612,1.6321,33.326,13.696,23.966,1.1949,18.376,2.2571,4.854,2.2368000e+00,0.013333,0.84762,0.10849,54.158,43.805,63.106,54.648,3.1613000e+01,6.2335000e+01,22.826,3.9839000e+01,4.2989000e+01,5.1413000e+01,46.242,40.689,18.963,18
0.32051,3692.2,4545.7,9.4672,27.072,42.299,2718.1,75.563,120.44,0.33692,80.004,50.719,2647.2,26.686,48.798,3115.0,22.577,65.555,223.59,343.28,94.309,77.312,32.71,8.9102,26.438,7.0192,18.612,1.6321,33.326,13.696,23.966,1.1949,18.376,2.2571,4.854,2.2368000e+00,0.013333,0.84762,0.10849,54.158,43.805,63.027,54.687,3.1707000e+01,6.2519000e+01,22.831,3.9691000e+01,4.0217000e+01,4.3752000e+01,46.206,42.043,18.931,18
0.20629,3638.2,4539.6,9.4436,26.606,42.482,2716.6,75.393,120.38,0.32482,79.865,51.29,2646.2,23.379,51.248,3110.6,23.149,65.517,225.2,343.87,94.515,77.167,32.35,9.0317,26.521,6.7541,18.4,1.6106,33.283,13.76,24.366,1.1159,18.261,2.2465,4.8722,2.3538000e+00,0.013333,0.84762,0.10849,54.158,43.805,62.555,53.716,2.0397000e+01,6.1233000e+01,23.065,3.8537000e+01,4.1897000e+01,4.9422000e+01,45.93,40.801,17.587,18
0.20516,3621.6,4507.5,9.4168,26.853,42.564,2717.2,75.657,120.39,0.32633,79.942,48.227,2646.9,26.02,50.273,3110.6,22.301,65.447,224.97,344.4,94.516,77.522,32.35,9.0317,26.521,6.7541,18.4,1.6106,33.283,13.76,24.366,1.1159,18.261,2.2465,4.8722,2.3538000e+00,0.013333,0.84762,0.10849,54.158,43.805,62.84,54.101,2.0509000e+01,6.1486000e+01,23.446,3.8352000e+01,3.2881000e+01,4.7165000e+01,45.814,41.093,19.574,18
0.23667,3705.3,4506.9,9.3457,26.65,42.733,2717.6,75.034,120.39,0.33178,79.934,50.005,2646.7,25.116,50.144,3112.7,23.351,65.434,224.2,343.68,94.489,77.219,32.378,8.7539,26.48,6.9936,18.794,1.6561,33.344,13.855,24.628,1.1424,18.525,2.269,4.8349,2.3012000e+00,0.0053394,0.82169,0.10821,54.28,43.162,63.721,54.674,2.3557000e+01,6.3655000e+01,22.914,3.9272000e+01,3.8116000e+01,4.6867000e+01,46.357,40.771,17.095,18
0.23694,3688.6,4555.3,9.3771,26.898,42.542,2716.1,74.903,120.4,0.33372,79.793,50.119,2645.7,24.158,49.676,3111.7,21.734,65.438,225.75,343.87,94.349,76.912,32.378,8.7539,26.48,6.9936,18.794,1.6561,33.344,13.855,24.628,1.1424,18.525,2.269,4.8349,2.3012000e+00,0.0053394,0.82169,0.10821,54.28,43.162,64.008,54.094,2.3531000e+01,6.1779000e+01,23.057,3.9035000e+01,3.8449000e+01,4.5785000e+01,46.349,41.81,20.967,18
0.23346,3645.2,4497.1,9.3888,26.938,42.335,2713.2,74.327,120.37,0.34475,79.6,48.699,2641.8,24.021,49.901,3107.8,22.549,65.373,225.51,343.55,94.643,77.079,31.828,8.9564,26.268,6.7495,18.562,1.6396,33.486,13.836,24.45,1.3091,18.001,2.2765,4.7309,2.3432000e+00,0.0053394,0.82169,0.10821,54.28,43.162,62.662,53.855,2.2989000e+01,6.1150000e+01,22.954,4.0196000e+01,3.4271000e+01,4.6304000e+01,46.506,40.998,19.046,18
0.2331,3632.4,4479.0,9.3106,26.496,41.959,2714.2,75.713,120.39,0.34379,79.715,50.48,2643.8,26.485,49.212,3107.3,23.117,65.362,227.0,343.8,94.577,77.292,31.828,8.9564,26.268,6.7495,18.562,1.6396,33.486,13.836,24.45,1.3091,18.001,2.2765,4.7309,2.3432000e+00,0.0053394,0.82169,0.10821,54.28,43.162,62.883,54.072,2.3025000e+01,6.2120000e+01,22.972,4.0313000e+01,3.9511000e+01,4.4709000e+01,46.509,41.551,17.693,18
0.28786,3702.1,4545.6,9.2985,27.007,42.207,2713.6,74.679,120.41,0.34131,79.648,50.03,2643.7,25.554,49.637,3108.6,23.742,65.351,227.34,343.59,94.56,77.407,32.539,8.7769,26.122,6.9554,18.19,1.667,33.34,13.623,23.766,1.1082,18.031,2.2285,4.7385,2.2573000e+00,0.0053394,0.82169,0.10821,54.28,43.162,63.833,53.861,2.8259000e+01,6.3557000e+01,23.148,4.0155000e+01,3.8188000e+01,4.5694000e+01,46.613,41.053,16.212,18
0.28772,3703.6,4539.4,9.3721,26.641,42.268,2716.7,75.701,120.42,0.34308,79.875,50.022,2646.3,26.097,51.477,3111.6,23.769,65.381,224.8,343.83,94.288,77.428,32.539,8.7769,26.122,6.9554,18.19,1.667,33.34,13.623,23.766,1.1082,18.031,2.2285,4.7385,2.2573000e+00,0.032632,0.83112,0.095836,53.938,43.446,63.808,53.934,2.8273000e+01,6.0538000e+01,22.917,3.9940000e+01,3.8166000e+01,4.9951000e+01,46.305,42.2,16.142,18
0.21913,3681.9,4554.9,9.2168,27.199,42.257,2717.6,75.369,120.4,0.31756,80.066,51.326,2647.7,24.226,50.197,3111.6,23.171,65.437,225.87,343.88,94.514,77.723,32.625,8.9883,26.721,6.7492,18.098,1.65,33.587,13.716,24.361,1.193,18.161,2.223,4.7791,2.2363000e+00,0.032632,0.83112,0.095836,53.938,43.446,62.403,54.73,2.1516000e+01,6.1870000e+01,23.44,3.7216000e+01,4.2003000e+01,4.6991000e+01,46.048,41.438,17.519,18
0.22115,3637.7,4543.2,9.3899,26.744,41.962,2717.7,75.917,120.4,0.31903,80.035,51.369,2647.4,23.468,51.329,3111.3,23.624,65.485,225.2,343.73,94.473,77.141,32.625,8.9883,26.721,6.7492,18.098,1.65,33.587,13.716,24.361,1.193,18.161,2.223,4.7791,2.2363000e+00,0.032632,0.83112,0.095836,53.938,43.446,63.163,54.869,2.1318000e+01,6.0693000e+01,23.164,3.7037000e+01,4.2128000e+01,4.9610000e+01,45.946,41.894,16.477,18
0.20751,3699.9,4590.5,9.211,26.514,42.209,2716.5,74.848,120.39,0.32556,80.023,49.605,2645.4,23.594,51.12,3112.0,22.961,65.505,225.72,343.37,94.501,77.57,32.234,8.7991,26.663,6.9405,18.237,1.6104,33.427,13.849,24.378,1.2823,18.321,2.2863,4.7496,2.2673000e+00,0.032632,0.83112,0.095836,53.938,43.446,63.93,54.634,2.0218000e+01,6.1196000e+01,22.753,3.8506000e+01,3.6937000e+01,4.9127000e+01,45.737,41.512,18.013,18
0.2078,3747.6,4562.3,9.4896,26.85,42.4,2713.2,74.801,120.42,0.32277,79.837,49.662,2642.5,24.622,50.052,3109.5,23.223,65.488,224.91,343.2,94.467,76.758,32.234,8.7991,26.663,6.9405,18.237,1.6104,33.427,13.849,24.378,1.2823,18.321,2.2863,4.7496,2.2673000e+00,0.032632,0.83112,0.095836,53.938,43.446,63.109,54.972,2.0189000e+01,6.0939000e+01,22.519,3.8846000e+01,3.7104000e+01,4.6655000e+01,45.648,41.657,17.454,18
0.24185,3668.4,4564.5,9.3115,26.444,42.166,2710.6,75.37,120.39,0.34043,79.625,50.648,2638.9,26.056,50.273,3106.5,23.211,65.401,222.69,342.78,94.578,76.944,32.576,8.8197,26.387,6.9248,18.765,1.66,32.966,13.717,24.174,1.1372,18.333,2.2785,4.9291,2.2552000e+00,0.012112,0.83549,0.069105,53.426,42.818,62.83,54.707,2.3770000e+01,6.2656000e+01,22.096,4.0187000e+01,4.0008000e+01,4.7167000e+01,45.915,40.19,17.5,18
0.23991,3657.0,4608.4,9.3806,27.015,42.158,2710.1,75.369,120.4,0.33758,79.767,49.861,2639.8,25.952,51.326,3106.1,21.733,65.344,223.2,342.36,94.615,77.361,32.576,8.8197,26.387,6.9248,18.765,1.66,32.966,13.717,24.174,1.1372,18.333,2.2785,4.9291,2.2552000e+00,0.012112,0.83549,0.069105,53.426,42.818,63.027,54.182,2.3961000e+01,6.0146000e+01,22.576,4.0534000e+01,3.7692000e+01,4.9604000e+01,45.815,41.674,20.991,18
0.20699,3672.0,4523.0,9.2189,26.942,42.253,2710.0,74.247,120.36,0.32265,79.83,49.863,2638.8,26.392,50.566,3104.4,22.562,65.339,224.77,342.44,94.648,76.945,32.212,8.942,26.594,7.1016,18.638,1.6181,33.222,13.871,24.218,1.2735,18.541,2.2554,4.7924,2.2388000e+00,0.012112,0.83549,0.069105,53.426,42.818,62.857,53.953,2.0250000e+01,6.3081000e+01,22.643,3.8773000e+01,3.7698000e+01,4.7844000e+01,45.618,40.472,19.058,18
0.2061,3672.0,4525.4,9.3238,26.835,42.435,2708.9,74.801,120.38,0.32719,79.774,49.412,2637.7,23.914,49.463,3102.9,22.972,65.331,222.86,342.13,94.668,76.889,32.212,8.942,26.594,7.1016,18.638,1.6181,33.222,13.871,24.218,1.2735,18.541,2.2554,4.7924,2.2388000e+00,0.012112,0.83549,0.069105,53.426,42.818,62.858,53.925,2.0337000e+01,6.2704000e+01,22.752,3.8219000e+01,3.6369000e+01,4.5290000e+01,45.732,41.285,18.105,18
